date,material_category,state,location,buying_price,unit,market_range_low,market_range_high,requires_handling_fee,source_type,source
24-08-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,LCD,Punjab,Amritsar,19.44,per kg,17.88,21.0,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Copper,Punjab,Jalandhar,659.66,per kg,606.89,712.43,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Aluminium,Punjab,Jalandhar,148.17,per kg,136.32,160.02,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Iron,Punjab,Jalandhar,32.18,per kg,29.61,34.75,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Lead,Punjab,Jalandhar,93.3,per kg,85.84,100.76,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,PCB,Punjab,Jalandhar,96.48,per kg,88.76,104.2,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Cable,Punjab,Jalandhar,234.76,per kg,215.98,253.54,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Motor,Punjab,Jalandhar,44.62,per kg,41.05,48.19,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Battery,Punjab,Jalandhar,41.52,per kg,38.2,44.84,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,LCD,Punjab,Jalandhar,18.74,per kg,17.24,20.24,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Copper,Maharashtra,Mumbai,649.44,per kg,597.48,701.4,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Aluminium,Maharashtra,Mumbai,141.76,per kg,130.42,153.1,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Iron,Maharashtra,Mumbai,37.69,per kg,34.67,40.71,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Lead,Maharashtra,Mumbai,104.71,per kg,96.33,113.09,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,PCB,Maharashtra,Mumbai,125.88,per kg,115.81,135.95,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Cable,Maharashtra,Mumbai,253.79,per kg,233.49,274.09,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Motor,Maharashtra,Mumbai,49.87,per kg,45.88,53.86,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Battery,Maharashtra,Mumbai,47.93,per kg,44.1,51.76,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,LCD,Maharashtra,Mumbai,20.0,per kg,18.4,21.6,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Copper,Maharashtra,Pune,617.33,per kg,567.94,666.72,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Aluminium,Maharashtra,Pune,164.82,per kg,151.63,178.01,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Iron,Maharashtra,Pune,38.27,per kg,35.21,41.33,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Lead,Maharashtra,Pune,106.76,per kg,98.22,115.3,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,PCB,Maharashtra,Pune,104.09,per kg,95.76,112.42,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Cable,Maharashtra,Pune,264.78,per kg,243.6,285.96,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Motor,Maharashtra,Pune,51.38,per kg,47.27,55.49,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,Battery,Maharashtra,Pune,41.97,per kg,38.61,45.33,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
24-08-2026,LCD,Maharashtra,Pune,20.45,per kg,18.81,22.09,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Copper,Punjab,Ludhiana,656.69,per kg,604.15,709.23,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Aluminium,Punjab,Ludhiana,157.8,per kg,145.18,170.42,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Iron,Punjab,Ludhiana,32.59,per kg,29.98,35.2,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Lead,Punjab,Ludhiana,99.92,per kg,91.93,107.91,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,PCB,Punjab,Ludhiana,102.14,per kg,93.97,110.31,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Cable,Punjab,Ludhiana,226.47,per kg,208.35,244.59,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Motor,Punjab,Ludhiana,46.71,per kg,42.97,50.45,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Battery,Punjab,Ludhiana,41.13,per kg,37.84,44.42,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,CRT,Punjab,Ludhiana,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,LCD,Punjab,Ludhiana,18.86,per kg,17.35,20.37,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Copper,Punjab,Amritsar,616.54,per kg,567.22,665.86,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Aluminium,Punjab,Amritsar,141.85,per kg,130.5,153.2,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Iron,Punjab,Amritsar,36.51,per kg,33.59,39.43,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Lead,Punjab,Amritsar,97.0,per kg,89.24,104.76,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,PCB,Punjab,Amritsar,105.97,per kg,97.49,114.45,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Cable,Punjab,Amritsar,228.41,per kg,210.14,246.68,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Motor,Punjab,Amritsar,44.08,per kg,40.55,47.61,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Battery,Punjab,Amritsar,45.55,per kg,41.91,49.19,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,CRT,Punjab,Amritsar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,LCD,Punjab,Amritsar,19.57,per kg,18.0,21.14,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Copper,Punjab,Jalandhar,592.38,per kg,544.99,639.77,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Aluminium,Punjab,Jalandhar,139.18,per kg,128.05,150.31,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Iron,Punjab,Jalandhar,37.62,per kg,34.61,40.63,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Lead,Punjab,Jalandhar,94.17,per kg,86.64,101.7,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,PCB,Punjab,Jalandhar,100.42,per kg,92.39,108.45,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Cable,Punjab,Jalandhar,239.94,per kg,220.74,259.14,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Motor,Punjab,Jalandhar,49.36,per kg,45.41,53.31,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Battery,Punjab,Jalandhar,44.3,per kg,40.76,47.84,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,CRT,Punjab,Jalandhar,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,LCD,Punjab,Jalandhar,19.29,per kg,17.75,20.83,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Copper,Maharashtra,Mumbai,641.15,per kg,589.86,692.44,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Aluminium,Maharashtra,Mumbai,142.55,per kg,131.15,153.95,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Iron,Maharashtra,Mumbai,38.94,per kg,35.82,42.06,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Lead,Maharashtra,Mumbai,97.46,per kg,89.66,105.26,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,PCB,Maharashtra,Mumbai,119.69,per kg,110.11,129.27,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Cable,Maharashtra,Mumbai,262.61,per kg,241.6,283.62,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Motor,Maharashtra,Mumbai,53.52,per kg,49.24,57.8,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Battery,Maharashtra,Mumbai,44.3,per kg,40.76,47.84,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,CRT,Maharashtra,Mumbai,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,LCD,Maharashtra,Mumbai,20.49,per kg,18.85,22.13,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Copper,Maharashtra,Pune,687.19,per kg,632.21,742.17,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Aluminium,Maharashtra,Pune,139.85,per kg,128.66,151.04,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Iron,Maharashtra,Pune,34.71,per kg,31.93,37.49,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Lead,Maharashtra,Pune,110.77,per kg,101.91,119.63,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,PCB,Maharashtra,Pune,111.63,per kg,102.7,120.56,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Cable,Maharashtra,Pune,274.67,per kg,252.7,296.64,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Motor,Maharashtra,Pune,49.13,per kg,45.2,53.06,False,Derived (Composition Model - Copper-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,Battery,Maharashtra,Pune,46.58,per kg,42.85,50.31,False,Derived (Composition Model - Lead-driven),Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,CRT,Maharashtra,Pune,0.0,per kg,0.0,0.0,True,"Derived (Composition Model - Lead-driven, hazard-adjusted)",Simulated historical trend (see SOURCES.md for base-value citations)
23-08-2026,LCD,Maharashtra,Pune,20.86,per kg,19.19,22.53,False,Derived (Composition Model - Aluminium-driven),Simulated historical trend (see SOURCES.md for base-value citations)
22-08-2026,Copper,Punjab,Ludhiana,655.15,per kg,602.74,707.56,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
22-08-2026,Aluminium,Punjab,Ludhiana,144.64,per kg,133.07,156.21,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
22-08-2026,Iron,Punjab,Ludhiana,32.39,per kg,29.8,34.98,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
22-08-2026,Lead,Punjab,Ludhiana,92.04,per kg,84.68,99.4,False,Derived (Formula from Metals.Dev API - MCX/LME-linked),Simulated historical trend (see SOURCES.md for base-value citations)
